"Journey","Train ID","Lateness (mins)"
"15:25 from St. Pancras International to Gravesend (15:47)","J54165","6"
"16:55 from St. Pancras International to Gravesend (17:17)","J54171","13"

"Copyright 2015 raildar.co.uk. Usage under terms of licence, visit site for more details. Data provided AS IS without warranty."
